week,project_key,unit,block,unit_type,sold
2026-08-07,permas-heights,A-25-12,A,A,1
2026-08-07,permas-heights,A-25-13,A,A,1
2026-08-07,permas-heights,A-25-14,A,C,1
2026-08-07,permas-heights,A-25-15,A,C,1
2026-08-07,permas-heights,A-25-16,A,C,1
2026-08-07,permas-heights,A-25-17,A,C,1
2026-08-07,permas-heights,A-25-19,A,A,1
2026-08-07,permas-heights,A-25-20,A,A,1
2026-08-07,permas-heights,A-26-02,A,B,1
2026-08-07,permas-heights,A-26-03,A,B,1
2026-08-07,permas-heights,A-26-05,A,C,1
2026-08-07,permas-heights,A-26-06,A,C,1
2026-08-07,permas-heights,A-26-07,A,C,1
2026-08-07,permas-heights,A-26-08,A,B,1
2026-08-07,permas-heights,A-26-09,A,B,1
2026-08-07,permas-heights,A-26-10,A,B,1
2026-08-07,permas-heights,A-26-11,A,A,1
2026-08-07,permas-heights,A-26-12,A,A,1
2026-08-07,permas-heights,A-26-14,A,C,1
2026-08-07,permas-heights,A-26-15,A,C,1
2026-08-07,permas-heights,A-26-18,A,A,1
2026-08-07,permas-heights,A-26-19,A,A,1
2026-08-07,permas-heights,A-27-01,A,B,1
2026-08-07,permas-heights,A-27-02,A,B,1
2026-08-07,permas-heights,A-27-03,A,B,1
2026-08-07,permas-heights,A-27-04,A,C,1
2026-08-07,permas-heights,A-27-06,A,C,1
2026-08-07,permas-heights,A-27-07,A,C,1
2026-08-07,permas-heights,A-27-08,A,B,1
2026-08-07,permas-heights,A-27-09,A,B,1
2026-08-07,permas-heights,A-27-10,A,B,1
2026-08-07,permas-heights,A-27-11,A,A,1
2026-08-07,permas-heights,A-27-12,A,A,1
2026-08-07,permas-heights,A-27-13,A,A,1
2026-08-07,permas-heights,A-27-15,A,C,1
2026-08-07,permas-heights,A-27-18,A,A,1
2026-08-07,permas-heights,A-28-01,A,B,1
2026-08-07,permas-heights,A-28-03,A,B,1
2026-08-07,permas-heights,A-28-04,A,C,1
2026-08-07,permas-heights,A-28-05,A,C,1
2026-08-07,permas-heights,A-28-06,A,C,1
2026-08-07,permas-heights,A-28-07,A,C,1
2026-08-07,permas-heights,A-28-08,A,B,1
2026-08-07,permas-heights,A-28-09,A,B,1
2026-08-07,permas-heights,A-28-10,A,B,1
2026-08-07,permas-heights,A-28-11,A,A,1
2026-08-07,permas-heights,A-28-12,A,A,1
2026-08-07,permas-heights,A-28-15,A,C,1
2026-08-07,permas-heights,A-28-16,A,C,1
2026-08-07,permas-heights,A-28-19,A,A,1
2026-08-07,permas-heights,A-28-20,A,A,1
2026-08-07,permas-heights,A-29-02,A,B,1
2026-08-07,permas-heights,A-29-03,A,B,1
2026-08-07,permas-heights,A-29-06,A,C,1
2026-08-07,permas-heights,A-29-07,A,C,1
2026-08-07,permas-heights,A-29-08,A,B,1
2026-08-07,permas-heights,A-29-09,A,B,1
2026-08-07,permas-heights,A-29-10,A,B,1
2026-08-07,permas-heights,A-29-11,A,A,1
2026-08-07,permas-heights,A-29-12,A,A,1
2026-08-07,permas-heights,A-29-13,A,A,1
2026-08-07,permas-heights,A-29-15,A,C,1
2026-08-07,permas-heights,A-29-18,A,A,1
2026-08-07,permas-heights,A-29-20,A,A,1
2026-08-07,permas-heights,A-30-01,A,B,1
2026-08-07,permas-heights,A-30-02,A,B,1
2026-08-07,permas-heights,A-30-03,A,B,1
2026-08-07,permas-heights,A-30-05,A,C,1
2026-08-07,permas-heights,A-30-06,A,C,1
2026-08-07,permas-heights,A-30-07,A,C,1
2026-08-07,permas-heights,A-30-08,A,B,1
2026-08-07,permas-heights,A-30-09,A,B,1
2026-08-07,permas-heights,A-30-10,A,B,1
2026-08-07,permas-heights,A-30-11,A,A,1
2026-08-07,permas-heights,A-30-12,A,A,1
2026-08-07,permas-heights,A-30-13,A,A,1
2026-08-07,permas-heights,A-30-15,A,C,1
2026-08-07,permas-heights,A-30-19,A,A,1
2026-08-07,permas-heights,A-30-20,A,A,1
2026-08-07,permas-heights,A-31-02,A,B,1
2026-08-07,permas-heights,A-31-03,A,B,1
2026-08-07,permas-heights,A-31-05,A,C,1
2026-08-07,permas-heights,A-31-06,A,C,1
2026-08-07,permas-heights,A-31-07,A,C,1
2026-08-07,permas-heights,A-31-08,A,B,1
2026-08-07,permas-heights,A-31-09,A,B,1
2026-08-07,permas-heights,A-31-10,A,B,1
2026-08-07,permas-heights,A-31-11,A,A,1
2026-08-07,permas-heights,A-31-12,A,A,1
2026-08-07,permas-heights,A-31-13,A,A,1
2026-08-07,permas-heights,A-31-15,A,C,1
2026-08-07,permas-heights,A-31-18,A,A,1
2026-08-07,permas-heights,A-31-20,A,A,1
2026-08-07,permas-heights,A-32-02,A,B,1
2026-08-07,permas-heights,A-32-03,A,B,1
2026-08-07,permas-heights,A-32-06,A,C,1
2026-08-07,permas-heights,A-32-07,A,C,1
2026-08-07,permas-heights,A-32-08,A,B,1
2026-08-07,permas-heights,A-32-09,A,B,1
2026-08-07,permas-heights,A-32-10,A,B,1
2026-08-07,permas-heights,A-32-11,A,A,1
2026-08-07,permas-heights,A-32-12,A,A,1
2026-08-07,permas-heights,A-32-13,A,A,1
2026-08-07,permas-heights,A-32-14,A,C,1
2026-08-07,permas-heights,A-32-15,A,C,1
2026-08-07,permas-heights,A-33-01,A,B,1
2026-08-07,permas-heights,A-33-02,A,B,1
2026-08-07,permas-heights,A-33-03,A,B,1
2026-08-07,permas-heights,A-33-04,A,C,1
2026-08-07,permas-heights,A-33-05,A,C,1
2026-08-07,permas-heights,A-33-06,A,C,1
2026-08-07,permas-heights,A-33-08,A,B,1
2026-08-07,permas-heights,A-33-09,A,B,1
2026-08-07,permas-heights,A-33-10,A,B,1
2026-08-07,permas-heights,A-33-11,A,A,1
2026-08-07,permas-heights,A-33-12,A,A,1
2026-08-07,permas-heights,A-33-13,A,A,1
2026-08-07,permas-heights,A-33-14,A,C,1
2026-08-07,permas-heights,A-33-17,A,C,1
2026-08-07,permas-heights,A-33-19,A,A,1
2026-08-07,permas-heights,A-33-20,A,A,1
2026-08-07,permas-heights,A-34-02,A,B,1
2026-08-07,permas-heights,A-34-03,A,B,1
2026-08-07,permas-heights,A-34-05,A,C,1
2026-08-07,permas-heights,A-34-06,A,C,1
2026-08-07,permas-heights,A-34-11,A,A,1
2026-08-07,permas-heights,A-34-12,A,A,1
2026-08-07,permas-heights,A-34-13,A,A,1
2026-08-07,permas-heights,A-34-15,A,C,1
2026-08-07,permas-heights,A-34-16,A,C,1
2026-08-07,permas-heights,B-10-01,B,B,1
2026-08-07,permas-heights,B-10-02,B,B,1
2026-08-07,permas-heights,B-10-03,B,B,1
2026-08-07,permas-heights,B-10-04,B,C,1
2026-08-07,permas-heights,B-10-05,B,C,1
2026-08-07,permas-heights,B-10-06,B,C,1
2026-08-07,permas-heights,B-10-07,B,C,1
2026-08-07,permas-heights,B-10-09,B,B,1
2026-08-07,permas-heights,B-10-10,B,B,1
2026-08-07,permas-heights,B-10-11,B,A,1
2026-08-07,permas-heights,B-10-12,B,A,1
2026-08-07,permas-heights,B-10-14,B,C,1
2026-08-07,permas-heights,B-10-18,B,A,1
2026-08-07,permas-heights,B-10-20,B,A,1
2026-08-07,permas-heights,B-11-01,B,B,1
2026-08-07,permas-heights,B-11-02,B,B,1
2026-08-07,permas-heights,B-11-03,B,B,1
2026-08-07,permas-heights,B-11-04,B,C,1
2026-08-07,permas-heights,B-11-06,B,C,1
2026-08-07,permas-heights,B-11-07,B,C,1
2026-08-07,permas-heights,B-11-08,B,B,1
2026-08-07,permas-heights,B-11-09,B,B,1
2026-08-07,permas-heights,B-11-10,B,B,1
2026-08-07,permas-heights,B-11-11,B,A,1
2026-08-07,permas-heights,B-11-12,B,A,1
2026-08-07,permas-heights,B-11-13,B,A,1
2026-08-07,permas-heights,B-11-14,B,C,1
2026-08-07,permas-heights,B-11-15,B,C,1
2026-08-07,permas-heights,B-11-17,B,C,1
2026-08-07,permas-heights,B-11-18,B,A,1
2026-08-07,permas-heights,B-11-19,B,A,1
2026-08-07,permas-heights,B-11-20,B,A,1
2026-08-07,permas-heights,B-12-01,B,B,1
2026-08-07,permas-heights,B-12-02,B,B,1
2026-08-07,permas-heights,B-12-03,B,B,1
2026-08-07,permas-heights,B-12-05,B,C,1
2026-08-07,permas-heights,B-12-06,B,C,1
2026-08-07,permas-heights,B-12-08,B,B,1
2026-08-07,permas-heights,B-12-09,B,B,1
2026-08-07,permas-heights,B-12-10,B,B,1
2026-08-07,permas-heights,B-12-11,B,A,1
2026-08-07,permas-heights,B-12-12,B,A,1
2026-08-07,permas-heights,B-12-13,B,A,1
2026-08-07,permas-heights,B-12-15,B,C,1
2026-08-07,permas-heights,B-12-16,B,C,1
2026-08-07,permas-heights,B-12-17,B,C,1
2026-08-07,permas-heights,B-12-18,B,A,1
2026-08-07,permas-heights,B-12-19,B,A,1
2026-08-07,permas-heights,B-13-01,B,B,1
2026-08-07,permas-heights,B-13-02,B,B,1
2026-08-07,permas-heights,B-13-05,B,C,1
2026-08-07,permas-heights,B-13-06,B,C,1
2026-08-07,permas-heights,B-13-07,B,C,1
2026-08-07,permas-heights,B-13-08,B,B,1
2026-08-07,permas-heights,B-13-10,B,B,1
2026-08-07,permas-heights,B-13-11,B,A,1
2026-08-07,permas-heights,B-13-12,B,A,1
2026-08-07,permas-heights,B-13-13,B,A,1
2026-08-07,permas-heights,B-13-18,B,A,1
2026-08-07,permas-heights,B-13-20,B,A,1
2026-08-07,permas-heights,B-14-02,B,B,1
2026-08-07,permas-heights,B-14-03,B,B,1
2026-08-07,permas-heights,B-14-04,B,C,1
2026-08-07,permas-heights,B-14-06,B,C,1
2026-08-07,permas-heights,B-14-07,B,C,1
2026-08-07,permas-heights,B-14-08,B,B,1
2026-08-07,permas-heights,B-14-09,B,B,1
2026-08-07,permas-heights,B-14-10,B,B,1
2026-08-07,permas-heights,B-14-11,B,A,1
2026-08-07,permas-heights,B-14-12,B,A,1
2026-08-07,permas-heights,B-14-13,B,A,1
2026-08-07,permas-heights,B-14-15,B,C,1
2026-08-07,permas-heights,B-14-19,B,A,1
2026-08-07,permas-heights,B-14-20,B,A,1
2026-08-07,permas-heights,B-15-01,B,B,1
2026-08-07,permas-heights,B-15-02,B,B,1
2026-08-07,permas-heights,B-15-03,B,B,1
2026-08-07,permas-heights,B-15-05,B,C,1
2026-08-07,permas-heights,B-15-06,B,C,1
2026-08-07,permas-heights,B-15-08,B,B,1
2026-08-07,permas-heights,B-15-09,B,B,1
2026-08-07,permas-heights,B-15-10,B,B,1
2026-08-07,permas-heights,B-15-11,B,A,1
2026-08-07,permas-heights,B-15-12,B,A,1
2026-08-07,permas-heights,B-15-13,B,A,1
2026-08-07,permas-heights,B-15-14,B,C,1
2026-08-07,permas-heights,B-15-15,B,C,1
2026-08-07,permas-heights,B-15-16,B,C,1
2026-08-07,permas-heights,B-15-19,B,A,1
2026-08-07,permas-heights,B-15-20,B,A,1
2026-08-07,permas-heights,B-16-02,B,B,1
2026-08-07,permas-heights,B-16-03,B,B,1
2026-08-07,permas-heights,B-16-04,B,C,1
2026-08-07,permas-heights,B-16-05,B,C,1
2026-08-07,permas-heights,B-16-06,B,C,1
2026-08-07,permas-heights,B-16-08,B,B,1
2026-08-07,permas-heights,B-16-10,B,B,1
2026-08-07,permas-heights,B-16-11,B,A,1
2026-08-07,permas-heights,B-16-12,B,A,1
2026-08-07,permas-heights,B-16-13,B,A,1
2026-08-07,permas-heights,B-16-14,B,C,1
2026-08-07,permas-heights,B-16-15,B,C,1
2026-08-07,permas-heights,B-16-18,B,A,1
2026-08-07,permas-heights,B-16-19,B,A,1
2026-08-07,permas-heights,B-17-01,B,B,1
2026-08-07,permas-heights,B-17-03,B,B,1
2026-08-07,permas-heights,B-17-04,B,C,1
2026-08-07,permas-heights,B-17-07,B,C,1
2026-08-07,permas-heights,B-17-08,B,B,1
2026-08-07,permas-heights,B-17-09,B,B,1
2026-08-07,permas-heights,B-17-10,B,B,1
2026-08-07,permas-heights,B-17-11,B,A,1
2026-08-07,permas-heights,B-17-12,B,A,1
2026-08-07,permas-heights,B-17-13,B,A,1
2026-08-07,permas-heights,B-17-14,B,C,1
2026-08-07,permas-heights,B-17-16,B,C,1
2026-08-07,permas-heights,B-17-17,B,C,1
2026-08-07,permas-heights,B-17-18,B,A,1
2026-08-07,permas-heights,B-17-19,B,A,1
2026-08-07,permas-heights,B-17-20,B,A,1
2026-08-07,permas-heights,B-18-01,B,B,1
2026-08-07,permas-heights,B-18-02,B,B,1
2026-08-07,permas-heights,B-18-05,B,C,1
2026-08-07,permas-heights,B-18-06,B,C,1
2026-08-07,permas-heights,B-18-08,B,B,1
2026-08-07,permas-heights,B-18-10,B,B,1
2026-08-07,permas-heights,B-18-11,B,A,1
2026-08-07,permas-heights,B-18-12,B,A,1
2026-08-07,permas-heights,B-18-13,B,A,1
2026-08-07,permas-heights,B-18-14,B,C,1
2026-08-07,permas-heights,B-18-15,B,C,1
2026-08-07,permas-heights,B-18-16,B,C,1
2026-08-07,permas-heights,B-18-18,B,A,1
2026-08-07,permas-heights,B-18-19,B,A,1
2026-08-07,permas-heights,B-18-20,B,A,1
2026-08-07,permas-heights,B-19-01,B,B,1
2026-08-07,permas-heights,B-19-03,B,B,1
2026-08-07,permas-heights,B-19-05,B,C,1
2026-08-07,permas-heights,B-19-06,B,C,1
2026-08-07,permas-heights,B-19-08,B,B,1
2026-08-07,permas-heights,B-19-09,B,B,1
2026-08-07,permas-heights,B-19-11,B,A,1
2026-08-07,permas-heights,B-19-13,B,A,1
2026-08-07,permas-heights,B-19-15,B,C,1
2026-08-07,permas-heights,B-19-16,B,C,1
2026-08-07,permas-heights,B-19-17,B,C,1
2026-08-07,permas-heights,B-19-18,B,A,1
2026-08-07,permas-heights,B-19-19,B,A,1
2026-08-07,permas-heights,B-19-20,B,A,1
2026-08-07,permas-heights,B-20-02,B,B,1
2026-08-07,permas-heights,B-20-03,B,B,1
2026-08-07,permas-heights,B-20-05,B,C,1
2026-08-07,permas-heights,B-20-06,B,C,1
2026-08-07,permas-heights,B-20-07,B,C,1
2026-08-07,permas-heights,B-20-08,B,B,1
2026-08-07,permas-heights,B-20-09,B,B,1
2026-08-07,permas-heights,B-20-10,B,B,1
2026-08-07,permas-heights,B-20-11,B,A,1
2026-08-07,permas-heights,B-20-12,B,A,1
2026-08-07,permas-heights,B-20-13,B,A,1
2026-08-07,permas-heights,B-20-14,B,C,1
2026-08-07,permas-heights,B-20-15,B,C,1
2026-08-07,permas-heights,B-20-18,B,A,1
2026-08-07,permas-heights,B-20-20,B,A,1
2026-08-07,permas-heights,B-21-02,B,B,1
2026-08-07,permas-heights,B-21-03,B,B,1
2026-08-07,permas-heights,B-21-04,B,C,1
2026-08-07,permas-heights,B-21-05,B,C,1
2026-08-07,permas-heights,B-21-06,B,C,1
2026-08-07,permas-heights,B-21-07,B,C,1
2026-08-07,permas-heights,B-21-09,B,B,1
2026-08-07,permas-heights,B-21-10,B,B,1
2026-08-07,permas-heights,B-21-11,B,A,1
2026-08-07,permas-heights,B-21-12,B,A,1
2026-08-07,permas-heights,B-21-13,B,A,1
2026-08-07,permas-heights,B-21-14,B,C,1
2026-08-07,permas-heights,B-21-15,B,C,1
2026-08-07,permas-heights,B-21-18,B,A,1
2026-08-07,permas-heights,B-21-19,B,A,1
2026-08-07,permas-heights,B-22-01,B,B,1
2026-08-07,permas-heights,B-22-03,B,B,1
2026-08-07,permas-heights,B-22-04,B,C,1
2026-08-07,permas-heights,B-22-05,B,C,1
2026-08-07,permas-heights,B-22-06,B,C,1
2026-08-07,permas-heights,B-22-07,B,C,1
2026-08-07,permas-heights,B-22-08,B,B,1
2026-08-07,permas-heights,B-22-09,B,B,1
2026-08-07,permas-heights,B-22-10,B,B,1
2026-08-07,permas-heights,B-22-11,B,A,1
2026-08-07,permas-heights,B-22-12,B,A,1
2026-08-07,permas-heights,B-22-13,B,A,1
2026-08-07,permas-heights,B-22-15,B,C,1
2026-08-07,permas-heights,B-22-17,B,C,1
2026-08-07,permas-heights,B-22-19,B,A,1
2026-08-07,permas-heights,B-22-20,B,A,1
2026-08-07,permas-heights,B-23-02,B,B,1
2026-08-07,permas-heights,B-23-03,B,B,1
2026-08-07,permas-heights,B-23-05,B,C,1
2026-08-07,permas-heights,B-23-06,B,C,1
2026-08-07,permas-heights,B-23-07,B,C,1
2026-08-07,permas-heights,B-23-08,B,B,1
2026-08-07,permas-heights,B-23-10,B,B,1
2026-08-07,permas-heights,B-23-11,B,A,1
2026-08-07,permas-heights,B-23-12,B,A,1
2026-08-07,permas-heights,B-23-13,B,A,1
2026-08-07,permas-heights,B-23-14,B,C,1
2026-08-07,permas-heights,B-23-15,B,C,1
2026-08-07,permas-heights,B-23-16,B,C,1
2026-08-07,permas-heights,B-23-17,B,C,1
2026-08-07,permas-heights,B-23-18,B,A,1
2026-08-07,permas-heights,B-23-19,B,A,1
2026-08-07,permas-heights,B-23-20,B,A,1
2026-08-07,permas-heights,B-24-01,B,B,1
2026-08-07,permas-heights,B-24-02,B,B,1
2026-08-07,permas-heights,B-24-04,B,C,1
2026-08-07,permas-heights,B-24-05,B,C,1
2026-08-07,permas-heights,B-24-08,B,B,1
2026-08-07,permas-heights,B-24-10,B,B,1
2026-08-07,permas-heights,B-24-11,B,A,1
2026-08-07,permas-heights,B-24-12,B,A,1
2026-08-07,permas-heights,B-24-13,B,A,1
2026-08-07,permas-heights,B-24-15,B,C,1
2026-08-07,permas-heights,B-24-16,B,C,1
2026-08-07,permas-heights,B-25-01,B,B,1
2026-08-07,permas-heights,B-25-02,B,B,1
2026-08-07,permas-heights,B-25-03,B,B,1
2026-08-07,permas-heights,B-25-07,B,C,1
2026-08-07,permas-heights,B-25-08,B,B,1
2026-08-07,permas-heights,B-25-10,B,B,1
2026-08-07,permas-heights,B-25-11,B,A,1
2026-08-07,permas-heights,B-25-12,B,A,1
2026-08-07,permas-heights,B-25-13,B,A,1
2026-08-07,permas-heights,B-25-14,B,C,1
2026-08-07,permas-heights,B-25-15,B,C,1
2026-08-07,permas-heights,B-25-18,B,A,1
2026-08-07,permas-heights,B-25-19,B,A,1
2026-08-07,permas-heights,B-26-01,B,B,1
2026-08-07,permas-heights,B-26-02,B,B,1
2026-08-07,permas-heights,B-26-03,B,B,1
2026-08-07,permas-heights,B-26-04,B,C,1
2026-08-07,permas-heights,B-26-05,B,C,1
2026-08-07,permas-heights,B-26-07,B,C,1
2026-08-07,permas-heights,B-26-08,B,B,1
2026-08-07,permas-heights,B-26-09,B,B,1
2026-08-07,permas-heights,B-26-11,B,A,1
2026-08-07,permas-heights,B-26-12,B,A,1
2026-08-07,permas-heights,B-26-13,B,A,1
2026-08-07,permas-heights,B-26-15,B,C,1
2026-08-07,permas-heights,B-26-16,B,C,1
2026-08-07,permas-heights,B-26-18,B,A,1
2026-08-07,permas-heights,B-26-19,B,A,1
2026-08-07,permas-heights,B-26-20,B,A,1
2026-08-07,permas-heights,B-27-01,B,B,1
2026-08-07,permas-heights,B-27-02,B,B,1
2026-08-07,permas-heights,B-27-03,B,B,1
2026-08-07,permas-heights,B-27-04,B,C,1
2026-08-07,permas-heights,B-27-05,B,C,1
2026-08-07,permas-heights,B-27-06,B,C,1
2026-08-07,permas-heights,B-27-07,B,C,1
2026-08-07,permas-heights,B-27-08,B,B,1
2026-08-07,permas-heights,B-27-10,B,B,1
2026-08-07,permas-heights,B-27-11,B,A,1
2026-08-07,permas-heights,B-27-12,B,A,1
2026-08-07,permas-heights,B-27-13,B,A,1
2026-08-07,permas-heights,B-27-14,B,C,1
2026-08-07,permas-heights,B-27-15,B,C,1
2026-08-07,permas-heights,B-27-18,B,A,1
2026-08-07,permas-heights,B-27-19,B,A,1
2026-08-07,permas-heights,B-28-01,B,B,1
2026-08-07,permas-heights,B-28-02,B,B,1
2026-08-07,permas-heights,B-28-03,B,B,1
2026-08-07,permas-heights,B-28-04,B,C,1
2026-08-07,permas-heights,B-28-05,B,C,1
2026-08-07,permas-heights,B-28-06,B,C,1
2026-08-07,permas-heights,B-28-07,B,C,1
2026-08-07,permas-heights,B-28-08,B,B,1
2026-08-07,permas-heights,B-28-09,B,B,1
2026-08-07,permas-heights,B-28-10,B,B,1
2026-08-07,permas-heights,B-28-11,B,A,1
2026-08-07,permas-heights,B-28-12,B,A,1
2026-08-07,permas-heights,B-28-13,B,A,1
2026-08-07,permas-heights,B-28-14,B,C,1
2026-08-07,permas-heights,B-28-15,B,C,1
2026-08-07,permas-heights,B-28-16,B,C,1
2026-08-07,permas-heights,B-28-17,B,C,1
2026-08-07,permas-heights,B-29-01,B,B,1
2026-08-07,permas-heights,B-29-04,B,C,1
2026-08-07,permas-heights,B-29-05,B,C,1
2026-08-07,permas-heights,B-29-06,B,C,1
2026-08-07,permas-heights,B-29-07,B,C,1
2026-08-07,permas-heights,B-29-09,B,B,1
2026-08-07,permas-heights,B-29-10,B,B,1
2026-08-07,permas-heights,B-29-11,B,A,1
2026-08-07,permas-heights,B-29-12,B,A,1
2026-08-07,permas-heights,B-29-13,B,A,1
2026-08-07,permas-heights,B-29-16,B,C,1
2026-08-07,permas-heights,B-29-18,B,A,1
2026-08-07,permas-heights,B-29-20,B,A,1
2026-08-07,permas-heights,B-30-01,B,B,1
2026-08-07,permas-heights,B-30-02,B,B,1
2026-08-07,permas-heights,B-30-03,B,B,1
2026-08-07,permas-heights,B-30-04,B,C,1
2026-08-07,permas-heights,B-30-06,B,C,1
2026-08-07,permas-heights,B-30-08,B,B,1
2026-08-07,permas-heights,B-30-09,B,B,1
2026-08-07,permas-heights,B-30-11,B,A,1
2026-08-07,permas-heights,B-30-12,B,A,1
2026-08-07,permas-heights,B-30-13,B,A,1
2026-08-07,permas-heights,B-30-14,B,C,1
2026-08-07,permas-heights,B-30-15,B,C,1
2026-08-07,permas-heights,B-31-01,B,B,1
2026-08-07,permas-heights,B-31-02,B,B,1
2026-08-07,permas-heights,B-31-05,B,C,1
2026-08-07,permas-heights,B-31-06,B,C,1
2026-08-07,permas-heights,B-31-07,B,C,1
2026-08-07,permas-heights,B-31-08,B,B,1
2026-08-07,permas-heights,B-31-09,B,B,1
2026-08-07,permas-heights,B-31-10,B,B,1
2026-08-07,permas-heights,B-31-11,B,A,1
2026-08-07,permas-heights,B-31-12,B,A,1
2026-08-07,permas-heights,B-31-13,B,A,1
2026-08-07,permas-heights,B-31-14,B,C,1
2026-08-07,permas-heights,B-31-15,B,C,1
2026-08-07,permas-heights,B-31-17,B,C,1
2026-08-07,permas-heights,B-31-19,B,A,1
2026-08-07,permas-heights,B-32-01,B,B,1
2026-08-07,permas-heights,B-32-02,B,B,1
2026-08-07,permas-heights,B-32-03,B,B,1
2026-08-07,permas-heights,B-32-05,B,C,1
2026-08-07,permas-heights,B-32-06,B,C,1
2026-08-07,permas-heights,B-32-07,B,C,1
2026-08-07,permas-heights,B-32-08,B,B,1
2026-08-07,permas-heights,B-32-09,B,B,1
2026-08-07,permas-heights,B-32-10,B,B,1
2026-08-07,permas-heights,B-32-11,B,A,1
2026-08-07,permas-heights,B-32-12,B,A,1
2026-08-07,permas-heights,B-32-13,B,A,1
2026-08-07,permas-heights,B-32-15,B,C,1
2026-08-07,permas-heights,B-33-02,B,B,1
2026-08-07,permas-heights,B-33-03,B,B,1
2026-08-07,permas-heights,B-33-05,B,C,1
2026-08-07,permas-heights,B-33-06,B,C,1
2026-08-07,permas-heights,B-33-08,B,B,1
2026-08-07,permas-heights,B-33-09,B,B,1
2026-08-07,permas-heights,B-33-10,B,B,1
2026-08-07,permas-heights,B-33-11,B,A,1
2026-08-07,permas-heights,B-33-12,B,A,1
2026-08-07,permas-heights,B-33-13,B,A,1
2026-08-07,permas-heights,B-33-15,B,C,1
2026-08-07,permas-heights,B-33-18,B,A,1
2026-08-07,permas-heights,B-33-19,B,A,1
2026-08-07,permas-heights,B-34-01,B,B,1
2026-08-07,permas-heights,B-34-02,B,B,1
2026-08-07,permas-heights,B-34-04,B,C,1
2026-08-07,permas-heights,B-34-05,B,C,1
2026-08-07,permas-heights,B-34-08,B,B,1
2026-08-07,permas-heights,B-34-09,B,B,1
2026-08-07,permas-heights,B-34-10,B,B,1
2026-08-07,permas-heights,B-34-11,B,A,1
2026-08-07,permas-heights,B-34-12,B,A,1
2026-08-07,permas-heights,B-34-15,B,C,1
2026-08-07,permas-heights,B-34-18,B,A,1
2026-08-07,permas-heights,C-10-03,C,B,1
2026-08-07,permas-heights,C-10-08,C,B,1
2026-08-07,permas-heights,C-10-10,C,A,1
2026-08-07,permas-heights,C-10-11,C,A,1
2026-08-07,permas-heights,C-10-13,C,C,1
2026-08-07,permas-heights,C-10-16,C,A,1
2026-08-07,permas-heights,C-11-01,C,B,1
2026-08-07,permas-heights,C-11-06,C,B,1
2026-08-07,permas-heights,C-11-09,C,A,1
2026-08-07,permas-heights,C-12-05,C,C,1
2026-08-07,permas-heights,C-12-07,C,B,1
2026-08-07,permas-heights,C-12-08,C,B,1
2026-08-07,permas-heights,C-12-09,C,A,1
2026-08-07,permas-heights,C-12-10,C,A,1
2026-08-07,permas-heights,C-12-16,C,A,1
2026-08-07,permas-heights,C-13-02,C,B,1
2026-08-07,permas-heights,C-13-03,C,B,1
2026-08-07,permas-heights,C-13-07,C,B,1
2026-08-07,permas-heights,C-13-08,C,B,1
2026-08-07,permas-heights,C-13-11,C,A,1
2026-08-07,permas-heights,C-14-02,C,B,1
2026-08-07,permas-heights,C-14-06,C,B,1
2026-08-07,permas-heights,C-14-09,C,A,1
2026-08-07,permas-heights,C-15-07,C,B,1
2026-08-07,permas-heights,C-15-08,C,B,1
2026-08-07,permas-heights,C-15-09,C,A,1
2026-08-07,permas-heights,C-15-12,C,C,1
2026-08-07,permas-heights,C-15-15,C,C,1
2026-08-07,permas-heights,C-16-05,C,C,1
2026-08-07,permas-heights,C-16-06,C,B,1
2026-08-07,permas-heights,C-16-07,C,B,1
2026-08-07,permas-heights,C-16-11,C,A,1
2026-08-07,permas-heights,C-17-05,C,C,1
2026-08-07,permas-heights,C-17-06,C,B,1
2026-08-07,permas-heights,C-17-09,C,A,1
2026-08-07,permas-heights,C-17-10,C,A,1
2026-08-07,permas-heights,C-18-07,C,B,1
2026-08-07,permas-heights,C-18-08,C,B,1
2026-08-07,permas-heights,C-18-10,C,A,1
2026-08-07,permas-heights,C-18-11,C,A,1
2026-08-07,permas-heights,C-18-12,C,C,1
2026-08-07,permas-heights,C-18-13,C,C,1
2026-08-07,permas-heights,C-19-05,C,C,1
2026-08-07,permas-heights,C-19-06,C,B,1
2026-08-07,permas-heights,C-19-12,C,C,1
2026-08-07,permas-heights,C-20-06,C,B,1
2026-08-07,permas-heights,C-20-07,C,B,1
2026-08-07,permas-heights,C-20-08,C,B,1
2026-08-07,permas-heights,C-20-09,C,A,1
2026-08-07,permas-heights,C-20-10,C,A,1
2026-08-07,permas-heights,C-20-11,C,A,1
2026-08-07,permas-heights,C-21-05,C,C,1
2026-08-07,permas-heights,C-21-12,C,C,1
2026-08-07,permas-heights,C-22-06,C,B,1
2026-08-07,permas-heights,C-22-07,C,B,1
2026-08-07,permas-heights,C-22-08,C,B,1
2026-08-07,permas-heights,C-22-12,C,C,1
2026-08-07,permas-heights,C-23-06,C,B,1
2026-08-07,permas-heights,C-23-07,C,B,1
2026-08-07,permas-heights,C-23-08,C,B,1
2026-08-07,permas-heights,C-23-11,C,A,1
2026-08-07,permas-heights,C-23-17,C,A,1
